source,temporal,variable,ens,simulation,experiment,path
WACCM6MAM,Monthlymean,ch4,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ch4.nc
WACCM6MAM,Monthlymean,chi,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.chi.nc
WACCM6MAM,Monthlymean,cl,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.cl.nc
WACCM6MAM,Monthlymean,cl2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.cl2.nc
WACCM6MAM,Monthlymean,clc,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.clc.nc
WACCM6MAM,Monthlymean,clo,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.clo.nc
WACCM6MAM,Monthlymean,clono2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.clono2.nc
WACCM6MAM,Monthlymean,cltot,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.cltot.nc
WACCM6MAM,Monthlymean,clx,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.clx.nc
WACCM6MAM,Monthlymean,cly,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.cly.nc
WACCM6MAM,Monthlymean,cod,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.cod.nc
WACCM6MAM,Monthlymean,cwp,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.cwp.nc
WACCM6MAM,Monthlymean,diameter_mode1,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.diameter_mode1.nc
WACCM6MAM,Monthlymean,diameter_mode2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.diameter_mode2.nc
WACCM6MAM,Monthlymean,diameter_mode3,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.diameter_mode3.nc
WACCM6MAM,Monthlymean,dustmmr_mode1,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.dustmmr_mode1.nc
WACCM6MAM,Monthlymean,dustmmr_mode2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.dustmmr_mode2.nc
WACCM6MAM,Monthlymean,dustmmr_mode3,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.dustmmr_mode3.nc
WACCM6MAM,Monthlymean,epfy,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.epfy.nc
WACCM6MAM,Monthlymean,epfz,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.epfz.nc
WACCM6MAM,Monthlymean,fyy,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.fyy.nc
WACCM6MAM,Monthlymean,fzz,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.fzz.nc
WACCM6MAM,Monthlymean,h2o,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.h2o.nc
WACCM6MAM,Monthlymean,h2so4,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.h2so4.nc
WACCM6MAM,Monthlymean,hbr,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.hbr.nc
WACCM6MAM,Monthlymean,hcl,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.hcl.nc
WACCM6MAM,Monthlymean,hf,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.hf.nc
WACCM6MAM,Monthlymean,hno3,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.hno3.nc
WACCM6MAM,Monthlymean,ho2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ho2.nc
WACCM6MAM,Monthlymean,hobr,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.hobr.nc
WACCM6MAM,Monthlymean,hocl,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.hocl.nc
WACCM6MAM,Monthlymean,hus,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.hus.nc
WACCM6MAM,Monthlymean,iwc,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.iwc.nc
WACCM6MAM,Monthlymean,iwp,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.iwp.nc
WACCM6MAM,Monthlymean,lwc,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.lwc.nc
WACCM6MAM,Monthlymean,lwp,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.lwp.nc
WACCM6MAM,Monthlymean,mmr_NAT,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.mmr_NAT.nc
WACCM6MAM,Monthlymean,mmr_STS,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.mmr_STS.nc
WACCM6MAM,Monthlymean,n2o,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.n2o.nc
WACCM6MAM,Monthlymean,n2o5,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.n2o5.nc
WACCM6MAM,Monthlymean,nd_ic,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.nd_ic.nc
WACCM6MAM,Monthlymean,nd_lc,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.nd_lc.nc
WACCM6MAM,Monthlymean,nd_mode1,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.nd_mode1.nc
WACCM6MAM,Monthlymean,nd_mode2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.nd_mode2.nc
WACCM6MAM,Monthlymean,nd_mode3,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.nd_mode3.nc
WACCM6MAM,Monthlymean,nd_mode4,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.nd_mode4.nc
WACCM6MAM,Monthlymean,no,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.no.nc
WACCM6MAM,Monthlymean,no2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.no2.nc
WACCM6MAM,Monthlymean,o3,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.o3.nc
WACCM6MAM,Monthlymean,o3_loss,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.o3_loss.nc
WACCM6MAM,Monthlymean,o3_prod,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.o3_prod.nc
WACCM6MAM,Monthlymean,o3strat,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.o3strat.nc
WACCM6MAM,Monthlymean,oclo,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.oclo.nc
WACCM6MAM,Monthlymean,ocs,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ocs.nc
WACCM6MAM,Monthlymean,oh,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.oh.nc
WACCM6MAM,Monthlymean,pommmr_mode1,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.pommmr_mode1.nc
WACCM6MAM,Monthlymean,ps,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ps.nc
WACCM6MAM,Monthlymean,psl,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.psl.nc
WACCM6MAM,Monthlymean,ptp,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ptp.nc
WACCM6MAM,Monthlymean,re_ic,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.re_ic.nc
WACCM6MAM,Monthlymean,re_lc,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.re_lc.nc
WACCM6MAM,Monthlymean,reff,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.reff.nc
WACCM6MAM,Monthlymean,sad_NAT,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.sad_NAT.nc
WACCM6MAM,Monthlymean,sad_STS,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.sad_STS.nc
WACCM6MAM,Monthlymean,sad_icePSC,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.sad_icePSC.nc
WACCM6MAM,Monthlymean,saltmmr_mode1,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.saltmmr_mode1.nc
WACCM6MAM,Monthlymean,saltmmr_mode2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.saltmmr_mode2.nc
WACCM6MAM,Monthlymean,saltmmr_mode3,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.saltmmr_mode3.nc
WACCM6MAM,Monthlymean,siconca,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.siconca.nc
WACCM6MAM,Monthlymean,so2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.so2.nc
WACCM6MAM,Monthlymean,soammr_mode1,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.soammr_mode1.nc
WACCM6MAM,Monthlymean,soammr_mode2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.soammr_mode2.nc
WACCM6MAM,Monthlymean,sulfmmr_mode1,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.sulfmmr_mode1.nc
WACCM6MAM,Monthlymean,sulfmmr_mode2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.sulfmmr_mode2.nc
WACCM6MAM,Monthlymean,sulfmmr_mode3,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.sulfmmr_mode3.nc
WACCM6MAM,Monthlymean,ta,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ta.nc
WACCM6MAM,Monthlymean,tas,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.tas.nc
WACCM6MAM,Monthlymean,tasmax,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.tasmax.nc
WACCM6MAM,Monthlymean,tasmin,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.tasmin.nc
WACCM6MAM,Monthlymean,tatp,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.tatp.nc
WACCM6MAM,Monthlymean,theta,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.theta.nc
WACCM6MAM,Monthlymean,tntrl,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.tntrl.nc
WACCM6MAM,Monthlymean,tntrlcs,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.tntrlcs.nc
WACCM6MAM,Monthlymean,tntrs,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.tntrs.nc
WACCM6MAM,Monthlymean,tntrscs,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.tntrscs.nc
WACCM6MAM,Monthlymean,ts,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ts.nc
WACCM6MAM,Monthlymean,ua,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ua.nc
WACCM6MAM,Monthlymean,utendepfd,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.utendepfd.nc
WACCM6MAM,Monthlymean,utendnogw,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.utendnogw.nc
WACCM6MAM,Monthlymean,utendogw,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.utendogw.nc
WACCM6MAM,Monthlymean,va,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.va.nc
WACCM6MAM,Monthlymean,vtem,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.vtem.nc
WACCM6MAM,Monthlymean,vth,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.vth.nc
WACCM6MAM,Monthlymean,wa,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.wa.nc
WACCM6MAM,Monthlymean,wap,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.wap.nc
WACCM6MAM,Monthlymean,wtem,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.wtem.nc
WACCM6MAM,Monthlymean,wth,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.wth.nc
WACCM6MAM,Monthlymean,wtpct_mode1,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.wtpct_mode1.nc
WACCM6MAM,Monthlymean,wtpct_mode2,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.wtpct_mode2.nc
WACCM6MAM,Monthlymean,wtpct_mode3,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.wtpct_mode3.nc
WACCM6MAM,Monthlymean,zg,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.zg.nc
WACCM6MAM,Monthlymean,ztp,09,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble009.ztp.nc
WACCM6MAM,Monthlymean,ABS_550,10,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble010.ABS_550.nc
WACCM6MAM,Monthlymean,AOD_1020,10,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble010.AOD_1020.nc
WACCM6MAM,Monthlymean,AOD_550,10,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble010.AOD_550.nc
WACCM6MAM,Monthlymean,EXT_1020,10,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble010.EXT_1020.nc
WACCM6MAM,Monthlymean,EXT_550,10,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble010.EXT_550.nc
